2019/09/26 08:45:37.615,-0.343979
2019/09/26 08:45:37.715,-0.349319
2019/09/26 08:45:37.815,-0.346512
2019/09/26 08:45:37.915,-0.356171
2019/09/26 08:45:38.015,-0.342331
2019/09/26 08:45:38.115,-0.351761
2019/09/26 08:45:38.214,-0.340103
2019/09/26 08:45:38.314,-0.352066
2019/09/26 08:45:38.414,-0.337082
2019/09/26 08:45:38.514,-0.353851
2019/09/26 08:45:38.613,-0.367096
2019/09/26 08:45:38.713,-0.341171
2019/09/26 08:45:38.813,-0.353546
2019/09/26 08:45:38.913,-0.349274
2019/09/26 08:45:39.013,-0.364609
2019/09/26 08:45:39.112,-0.353226
2019/09/26 08:45:39.212,-0.331207
2019/09/26 08:45:39.312,-0.330917
2019/09/26 08:45:39.412,-0.354202
2019/09/26 08:45:39.512,-0.345932
2019/09/26 08:45:39.612,-0.367538
2019/09/26 08:45:39.711,-0.317459
2019/09/26 08:45:39.811,-0.348404
2019/09/26 08:45:39.911,-0.348145
2019/09/26 08:45:40.011,-0.361832
2019/09/26 08:45:40.110,-0.346268
2019/09/26 08:45:40.210,-0.336456
2019/09/26 08:45:40.310,-0.343414
2019/09/26 08:45:40.410,-0.349747
2019/09/26 08:45:40.510,-0.330811
2019/09/26 08:45:40.609,-0.344238
2019/09/26 08:45:40.709,-0.351898
2019/09/26 08:45:40.809,-0.338470
2019/09/26 08:45:40.909,-0.323227
2019/09/26 08:45:41.009,-0.351379
2019/09/26 08:45:41.109,-0.341690
2019/09/26 08:45:41.208,-0.344757
2019/09/26 08:45:41.308,-0.347717
2019/09/26 08:45:41.408,-0.339920
2019/09/26 08:45:41.508,-0.353760
2019/09/26 08:45:41.608,-0.353104
2019/09/26 08:45:41.707,-0.340134
2019/09/26 08:45:41.807,-0.350403
2019/09/26 08:45:41.907,-0.333740
2019/09/26 08:45:42.007,-0.351013
2019/09/26 08:45:42.106,-0.343796
2019/09/26 08:45:42.206,-0.355774
2019/09/26 08:45:42.306,-0.333725
2019/09/26 08:45:42.406,-0.353043
2019/09/26 08:45:42.506,-0.355286
2019/09/26 08:45:42.605,-0.360809
2019/09/26 08:45:42.705,-0.342911
2019/09/26 08:45:42.805,-0.350082
2019/09/26 08:45:42.905,-0.360947
2019/09/26 08:45:43.005,-0.340897
2019/09/26 08:45:43.104,-0.363632
2019/09/26 08:45:43.204,-0.353180
2019/09/26 08:45:43.304,-0.337463
2019/09/26 08:45:43.404,-0.318832
2019/09/26 08:45:43.503,-0.364029
2019/09/26 08:45:43.604,-0.336563
2019/09/26 08:45:43.703,-0.354950
2019/09/26 08:45:43.803,-0.336533
2019/09/26 08:45:43.903,-0.341629
2019/09/26 08:45:44.002,-0.344833
2019/09/26 08:45:44.102,-0.343231
2019/09/26 08:45:44.202,-0.357864
2019/09/26 08:45:44.302,-0.355133
2019/09/26 08:45:44.401,-0.343948
2019/09/26 08:45:44.501,-0.333298
2019/09/26 08:45:44.601,-0.363358
2019/09/26 08:45:44.701,-0.363174
2019/09/26 08:45:44.801,-0.335358
2019/09/26 08:45:44.900,-0.365967
2019/09/26 08:45:45.000,-0.348785
2019/09/26 08:45:45.100,-0.359177
2019/09/26 08:45:45.200,-0.353928
2019/09/26 08:45:45.299,-0.373306
