time,x,y,z
12:03:13.10,1228,6600,10592
12:03:13.10,-32,4392,15992
12:03:13.10,1540,3024,18164
12:03:13.14,548,3892,14104
12:03:13.14,92,5320,15232
12:03:13.14,476,3744,14016
12:03:13.17,676,2264,16612
12:03:13.17,1536,3592,13300
12:03:13.20,-292,4252,15984
12:03:13.20,308,4212,15836
12:03:13.20,948,5796,14668
12:03:13.24,-128,6724,14680
12:03:13.24,68,7268,10748
12:03:13.28,-204,5944,16336
12:03:13.28,-672,7312,12568
12:03:13.31,-1256,7748,15352
12:03:13.31,-148,6968,15388
12:03:13.31,-232,6208,12128
12:03:13.34,-568,6664,18084
12:03:13.34,-244,6744,12092
12:03:13.37,308,4484,18092
12:03:13.37,740,5068,16388
12:03:13.37,444,5600,13248
12:03:13.41,4,4164,19268
12:03:13.41,864,4712,14172
12:03:13.41,596,4920,15212
12:03:13.45,324,4132,16304
12:03:13.45,896,4824,12480
12:03:13.48,-252,4936,16800
12:03:13.48,88,5220,15496
12:03:13.52,460,5924,14424
12:03:13.52,60,5904,15732
12:03:13.52,1028,6816,11800
12:03:13.55,-180,6600,16000
12:03:13.55,-268,6568,14108
12:03:13.59,932,6396,15600
12:03:13.59,-52,7188,13908
12:03:13.59,372,6792,15040
12:03:13.62,196,6688,15188
12:03:13.62,516,5676,13156
12:03:13.62,-372,5120,17356
12:03:13.66,776,5660,12656
12:03:13.66,-544,4920,17148
12:03:13.69,332,5184,14488
12:03:13.69,284,4600,15464
12:03:13.69,-616,4404,16428
12:03:13.73,1368,4100,14184
12:03:13.73,-564,4460,16696
12:03:13.73,1220,5212,13748
12:03:13.76,200,4544,15332
12:03:13.76,28,5200,14060
12:03:13.79,424,5136,14468
12:03:13.79,-784,5132,15028
12:03:13.83,756,5444,13936
12:03:13.83,-660,6188,14456
12:03:13.83,260,6044,13940
12:03:13.86,0,5780,14884
12:03:13.86,388,5692,13824
12:03:13.90,-468,5820,15380
12:03:13.90,320,5820,13228
12:03:13.90,-68,4824,15364
12:03:13.93,248,5212,14096
12:03:13.93,1856,4168,17108
12:03:13.97,92,5136,15184
12:03:13.97,-572,5444,17256
12:03:13.97,-624,4988,15836
12:03:14.00,680,4548,16888
12:03:14.00,-72,5516,15776
12:03:14.00,8,5664,15016
12:03:14.04,-1956,5412,15696
12:03:14.04,44,6036,14720
12:03:14.07,128,5848,15708
12:03:14.07,1000,6132,13716
12:03:14.07,220,5692,15912
12:03:14.11,-704,6568,14732
12:03:14.11,-896,5700,14800
12:03:14.14,680,6028,14568
12:03:14.14,52,5876,14484
12:03:14.14,696,5988,14296
12:03:14.18,-796,5540,15608
12:03:14.18,-296,5504,14976
12:03:14.18,-548,5444,15360
12:03:14.21,424,5756,14400
12:03:14.21,132,5884,15828
12:03:14.25,232,5800,14416
12:03:14.25,-1060,5116,15248
12:03:14.25,-144,5828,14552
12:03:14.28,-348,5408,14936
12:03:14.28,1120,5816,15308
12:03:14.31,-640,5860,14244
12:03:14.31,-104,6420,14744
12:03:14.35,-1148,5840,13068
12:03:14.35,720,5452,16872
12:03:14.35,192,5644,13784
12:03:14.38,-324,6664,15696
12:03:14.38,-988,6244,13036
12:03:14.41,-1012,5556,16148
12:03:14.41,-160,6344,14756
12:03:14.41,-68,5448,15196
12:03:14.45,340,6152,15580
12:03:14.45,-860,6312,13132
12:03:14.45,636,6004,16188
12:03:14.49,60,4944,13724
12:03:14.49,1260,5592,16668
12:03:14.52,-860,6444,13032
12:03:14.52,-568,7272,17200
12:03:14.55,-624,5936,14324
12:03:14.55,-176,5304,14480
12:03:14.58,-544,5988,15012
12:03:14.58,-1320,6432,13316
12:03:14.58,-1108,6156,16436
12:03:14.62,152,6240,13068
12:03:14.62,488,5436,14972
12:03:14.62,-92,6556,14748
12:03:14.65,-680,5780,12752
12:03:14.65,-416,6632,16008
12:03:14.69,-48,5332,13484
12:03:14.69,304,6088,14252
12:03:14.69,-52,6176,14644
12:03:14.72,-372,5740,15360
12:03:14.72,-1044,6608,15456
12:03:14.75,-768,5852,14300
12:03:14.75,456,6316,15632
12:03:14.79,-148,6980,14168
12:03:14.79,44,5624,15828
12:03:14.79,-548,6080,16852
12:03:14.82,-612,6568,14428
12:03:14.82,1280,6576,16324
12:03:14.86,860,7740,15340
12:03:14.86,288,6060,14168
12:03:14.86,1104,6336,18532
12:03:14.89,-224,7480,14748
12:03:14.89,856,6400,14600
12:03:14.92,-304,6696,16724
12:03:14.92,-780,6308,14132
12:03:14.92,72,5740,16460
12:03:14.95,-196,7296,16336
12:03:14.95,216,5828,12792
12:03:14.99,-144,6104,15256
12:03:14.99,-4,6596,13688
12:03:14.99,328,4840,13480
12:03:15.02,-320,6720,15948
12:03:15.02,620,6760,11968
12:03:15.02,-152,5484,12796
12:03:15.06,-2096,6084,15212
12:03:15.06,-760,6108,10376
12:03:15.09,-1852,5740,13512
12:03:15.09,-2136,6732,17532
12:03:15.13,288,7480,12700
12:03:15.13,-564,5916,11664
12:03:15.13,-1272,6552,15060
12:03:15.16,184,6532,12376
12:03:15.16,1104,6148,11140
12:03:15.20,644,6720,13872
12:03:15.20,-428,6612,15136
12:03:15.20,-900,6736,13376
12:03:15.23,156,6868,14272
12:03:15.23,96,7448,15732
12:03:15.23,736,6236,15708
12:03:15.26,-928,6740,15088
12:03:15.30,-136,7620,16948
12:03:15.30,612,6968,16940
12:03:15.30,980,7620,15008
12:03:15.33,2116,6716,17404
12:03:15.33,524,6548,16460
12:03:15.33,-388,7696,15696
12:03:15.36,112,7176,13644
12:03:15.36,1248,6668,15292
12:03:15.40,1024,6788,17048
12:03:15.40,-1972,6376,14012
12:03:15.40,-1112,7172,13836
12:03:15.43,-1592,6844,15344
12:03:15.43,-408,6372,14984
12:03:15.47,-508,6420,14852
12:03:15.47,-2052,7028,14316
12:03:15.50,-2316,6752,13556
12:03:15.50,-3196,7032,14024
12:03:15.50,-1008,6592,11592
12:03:15.53,-100,6840,14320
12:03:15.53,-940,6644,13708
12:03:15.57,-860,6164,10080
12:03:15.57,-1836,6916,13028
12:03:15.60,1040,6544,11564
12:03:15.60,1816,7336,12572
12:03:15.60,-152,7268,14812
12:03:15.64,-1656,6840,13996
12:03:15.64,-1692,6728,15372
12:03:15.67,856,6472,15356
12:03:15.67,1592,8368,16264
12:03:15.67,1388,8620,13208
12:03:15.71,-1508,8632,15340
12:03:15.71,12,5448,18956
12:03:15.71,-1240,8356,17720
12:03:15.74,1776,11368,18828
12:03:15.74,3348,8336,9752
12:03:15.74,-2904,8684,18660
12:03:15.78,408,8076,13352
12:03:15.78,-1356,6836,16620
12:03:15.81,448,9692,19264
12:03:15.81,2164,7976,12636
12:03:15.85,-2948,5536,16432
12:03:15.85,-852,7928,16404
12:03:15.85,-276,8296,13112
12:03:15.88,1284,8100,11604
12:03:15.88,708,8624,12696
12:03:15.92,244,7976,13384
12:03:15.92,-756,7328,15272
12:03:15.95,-368,7028,15860
12:03:15.95,1628,6736,12824
12:03:15.95,168,5908,14168
12:03:15.99,-860,6788,14780
12:03:15.99,-536,7544,13124
12:03:15.99,140,8224,16448
12:03:16.02,292,8692,12444
12:03:16.02,300,7992,11284
12:03:16.06,-1408,8556,13956
12:03:16.06,-1216,8784,16396
12:03:16.06,36,8736,14324
12:03:16.09,1008,8976,20864
12:03:16.09,-276,9324,5296
12:03:16.13,-3600,7616,13296
12:03:16.13,-3368,8232,24472
12:03:16.16,1504,5884,2708
12:03:16.16,164,11820,24868
12:03:16.16,608,11388,14172
12:03:16.20,-1104,8240,11096
12:03:16.20,-120,6172,20484
12:03:16.20,2204,8900,14316
12:03:16.23,892,8104,9404
12:03:16.23,-3100,10112,19320
12:03:16.27,540,8672,9288
12:03:16.27,-1900,7912,15936
12:03:16.31,-264,6212,15724
12:03:16.31,96,7852,13820
12:03:16.31,-1252,9700,15068
12:03:16.34,-972,8016,13956
12:03:16.34,-1056,7228,14812
12:03:16.34,-368,7636,13788
12:03:16.37,140,6852,12564
12:03:16.37,-1016,9548,16236
12:03:16.41,-200,8636,13556
12:03:16.41,-1344,8024,15744
12:03:16.41,-368,8328,14172
12:03:16.44,-900,7928,12424
12:03:16.44,-76,8476,11708
12:03:16.47,-552,6672,10772
12:03:16.47,-1880,7000,14780
12:03:16.51,-1600,7572,12872
12:03:16.51,-1752,7240,14544
12:03:16.51,-2836,10576,22328
12:03:16.54,240,8544,8220
12:03:16.54,-2492,8600,14104
12:03:16.58,-2500,8212,16012
12:03:16.58,-632,7852,13096
12:03:16.61,-852,9528,17476
12:03:16.61,-40,8876,13104
12:03:16.61,-596,8932,14220
12:03:16.65,-2116,7800,15208
12:03:16.65,-1044,7512,15264
12:03:16.65,-2532,8336,16744
12:03:16.68,-1296,8848,16000
12:03:16.68,-1188,8756,16040
12:03:16.72,-852,9872,15632
12:03:16.72,-1800,8492,13304
12:03:16.72,-1956,7804,13260
12:03:16.75,-2536,8968,12340
12:03:16.75,-1928,7384,9644
12:03:16.78,-3984,7036,19876
12:03:16.78,-676,8928,13468
12:03:16.82,-2168,7572,10360
12:03:16.82,-3612,8892,15348
12:03:16.82,-2336,5248,11096
12:03:16.85,-4624,8712,23792
12:03:16.85,1024,9264,12636
12:03:16.88,-1344,8436,6120
12:03:16.88,-3976,6780,22100
12:03:16.88,-1948,2404,15708
12:03:16.92,-648,4668,17448
12:03:16.92,1480,6228,18544
12:03:16.96,168,5324,16336
12:03:16.96,8,5120,12492
12:03:16.99,-2304,3664,22472
12:03:16.99,312,1984,14720
12:03:16.99,2756,2232,14448
12:03:17.03,828,4896,18956
12:03:17.03,-388,2188,9852
12:03:17.03,-3132,2812,22124
12:03:17.06,964,2092,7760
12:03:17.06,560,4008,17340
12:03:17.10,812,3492,13064
12:03:17.10,-1944,3828,10088
12:03:17.10,-2432,-556,18276
12:03:17.13,-576,1836,9260
12:03:17.13,-1244,2468,12248
12:03:17.17,-468,4036,16096
12:03:17.17,1356,2044,17600
12:03:17.20,-1612,2836,16624
12:03:17.20,-636,1368,11364
12:03:17.23,-764,4096,21576
12:03:17.23,1260,3508,12372
12:03:17.23,540,2492,14016
12:03:17.27,-2308,1164,19184
12:03:17.27,84,2872,14456
12:03:17.27,-376,4116,20388
12:03:17.30,576,4908,14800
12:03:17.30,1752,3164,11804
12:03:17.34,-2904,1084,15956
12:03:17.34,-428,1496,11456
12:03:17.38,212,3336,19028
12:03:17.38,1152,2560,13556
12:03:17.38,-612,4484,19188
12:03:17.42,-868,2384,15800
12:03:17.42,588,1164,8820
12:03:17.42,1272,3000,19672
12:03:17.45,1208,4544,16368
12:03:17.45,-1164,2420,15344
12:03:17.48,956,1832,16572
12:03:17.48,148,488,15120
12:03:17.52,-224,3448,15084
12:03:17.52,1196,2604,12760
12:03:17.52,572,1256,17884
12:03:17.55,2440,1788,20304
12:03:17.55,-528,648,13352
12:03:17.55,184,3668,20452
12:03:17.59,204,1472,14076
12:03:17.59,-556,1240,15276
12:03:17.62,1252,-1616,13752
12:03:17.62,324,1364,16552
12:03:17.62,1772,2112,16556
12:03:17.66,-440,888,19216
12:03:17.66,1236,-8,13516
12:03:17.69,1360,432,16220
12:03:17.69,776,212,14992
12:03:17.69,1236,1112,16352
12:03:17.72,1140,260,15764
12:03:17.72,556,-1388,16292
12:03:17.76,412,2060,14720
12:03:17.76,156,1748,14164
12:03:17.79,48,2008,15096
12:03:17.79,500,-76,13676
12:03:17.79,324,1204,18148
12:03:17.82,424,184,15952
12:03:17.82,-788,2872,18400
12:03:17.86,624,1528,14892
12:03:17.86,-696,1420,15984
12:03:17.86,2240,-1564,11716
12:03:17.89,-288,488,25604
12:03:17.89,3336,1720,4344
12:03:17.93,-1780,2668,23696
12:03:17.93,-12,400,18688
12:03:17.93,1748,312,15496
12:03:17.96,-804,3124,18928
12:03:17.96,2212,1788,17856
12:03:17.96,-48,1080,18440
12:03:18.00,860,-136,15840
12:03:18.00,3152,1648,21052
12:03:18.03,1416,1908,14212
12:03:18.03,408,3016,15412
12:03:18.06,704,244,15476
12:03:18.06,-1304,-1148,14748
12:03:18.06,-128,868,15952
12:03:18.10,-152,1368,15424
12:03:18.10,56,2076,17204
12:03:18.10,768,612,10168
12:03:18.14,-1840,-800,14604
12:03:18.14,-740,-620,13032
12:03:18.17,-1248,880,15324
12:03:18.17,-500,1552,16836
12:03:18.17,116,384,16264
12:03:18.21,-184,-76,18096
12:03:18.21,3052,2828,17040
12:03:18.24,1280,1756,16128
12:03:18.24,432,864,18460
12:03:18.27,600,-1068,17824
12:03:18.27,492,636,14672
12:03:18.27,836,2348,21840
12:03:18.27,968,1788,6520
12:03:18.31,-1256,1156,20888
12:03:18.31,1332,-1172,16840
12:03:18.34,-784,1164,9532
12:03:18.34,-628,4060,22112
12:03:18.38,324,812,11868
12:03:18.38,-764,-988,14968
12:03:18.38,560,560,14836
12:03:18.41,112,2448,13516
12:03:18.41,-544,1452,15712
12:03:18.41,-856,1684,17088
12:03:18.45,736,-1140,13416
12:03:18.45,32,-400,18916
12:03:18.48,1648,2384,17952
12:03:18.48,668,1708,14120
12:03:18.48,664,920,17700
12:03:18.52,960,116,13772
12:03:18.52,-192,-980,15904
12:03:18.55,284,3108,21056
12:03:18.55,1320,1812,12584
12:03:18.55,-648,1400,17904
12:03:18.59,1356,516,12988
12:03:18.59,-176,-1564,10804
12:03:18.62,-1188,-600,19016
12:03:18.62,-200,1324,13048
12:03:18.62,-1640,-224,11580
12:03:18.66,-1664,-88,20340
12:03:18.66,-652,-804,11252
12:03:18.69,-724,776,18812
12:03:18.69,-276,2420,17384
12:03:18.73,2448,-908,15028
12:03:18.73,948,1108,21368
12:03:18.73,2060,264,15120
12:03:18.77,2136,2868,17728
12:03:18.77,2360,1864,16080
12:03:18.77,1048,20,15988
12:03:18.80,1840,64,17952
12:03:18.80,392,436,16712
12:03:18.83,976,2504,16516
12:03:18.83,-400,1492,18096
12:03:18.83,908,1380,16260
12:03:18.87,724,-732,15120
12:03:18.87,-36,528,16876
12:03:18.90,-1032,1280,12500
12:03:18.90,-2056,540,14908
12:03:18.90,-88,-1284,11328
12:03:18.94,-484,-984,16016
12:03:18.94,72,1464,14112
12:03:18.94,-712,1640,17340
12:03:18.97,-1268,236,15844
12:03:18.97,1008,1044,15064
12:03:19.01,1384,964,15964
12:03:19.01,304,1456,12872
12:03:19.04,416,1812,16884
12:03:19.04,-84,-2320,14924
12:03:19.04,1244,-104,18664
12:03:19.07,716,2180,15132
12:03:19.07,-3008,1596,14204
12:03:19.11,-772,668,17244
12:03:19.11,744,-1952,21944
12:03:19.11,1632,444,16856
12:03:19.15,-1992,1948,14996
12:03:19.15,-2136,2248,17552
12:03:19.18,568,-400,18684
12:03:19.18,1900,-1120,17064
12:03:19.18,3552,632,16856
12:03:19.22,2324,3028,17392
12:03:19.22,964,1420,18560
12:03:19.25,1728,636,15660
12:03:19.25,1000,-388,18004
12:03:19.25,1092,-64,15996
12:03:19.29,140,2736,16084
12:03:19.29,924,3124,14916
12:03:19.32,716,108,12352
12:03:19.32,632,-1424,14452
12:03:19.32,40,-412,15808
12:03:19.35,-200,1948,10672
12:03:19.35,-2272,1488,13916
12:03:19.39,-2036,-732,17540
12:03:19.39,284,-3144,15844
12:03:19.42,-2528,620,15152
12:03:19.42,-2368,2476,11376
12:03:19.42,-732,256,18200
12:03:19.46,964,-2820,22692
12:03:19.46,-644,-188,10736
12:03:19.46,-868,1568,16628
12:03:19.49,-288,1992,19216
12:03:19.49,1524,1244,18236
12:03:19.52,596,-736,14968
12:03:19.52,1940,-60,18316
12:03:19.52,1040,300,18296
