time,x,y,z
12:10:06.20,-36,2832,16072
12:10:06.23,428,2928,14956
12:10:06.23,-956,2820,15276
12:10:06.23,376,2464,15488
12:10:06.27,72,2484,15544
12:10:06.27,-168,2224,14924
12:10:06.27,-844,2548,15772
12:10:06.30,-160,2604,16348
12:10:06.30,-496,2544,13928
12:10:06.34,-196,2292,16276
12:10:06.34,-292,2544,14296
12:10:06.37,-548,2336,16812
12:10:06.37,-312,2392,14320
12:10:06.37,-516,2160,16248
12:10:06.41,-8,1956,15188
12:10:06.41,-808,2320,15980
12:10:06.41,-352,2252,15008
12:10:06.45,-808,1880,16376
12:10:06.45,-348,1904,14660
12:10:06.48,-736,1832,16364
12:10:06.48,-276,1832,14564
12:10:06.48,-1008,1992,16320
12:10:06.51,-292,1840,14924
12:10:06.51,-996,2068,16124
12:10:06.55,-340,2084,14736
12:10:06.55,-1476,2316,15680
12:10:06.55,-88,1984,15440
12:10:06.58,-1148,2076,15288
12:10:06.58,-460,1936,15388
12:10:06.62,-1024,2148,15188
12:10:06.62,-372,1832,16252
12:10:06.62,-840,2296,14708
12:10:06.65,-1188,2144,16104
12:10:06.65,-616,1956,14724
12:10:06.68,-832,1976,16456
12:10:06.68,-656,1972,15000
12:10:06.68,-828,1948,16336
12:10:06.72,-900,2124,14796
12:10:06.72,-688,2092,16624
12:10:06.75,-352,2100,14272
12:10:06.75,-932,1884,16032
12:10:06.75,-236,1664,14772
12:10:06.79,-1464,1964,16372
12:10:06.79,-564,1836,14832
12:10:06.82,-976,1904,16456
12:10:06.82,-584,1952,14804
12:10:06.82,-1376,2076,15784
12:10:06.85,-540,1860,15752
12:10:06.85,-1192,2052,15832
12:10:06.89,-540,2196,16124
12:10:06.89,-664,2332,14592
12:10:06.92,-388,2228,15696
12:10:06.92,-648,2092,14492
12:10:06.92,-244,1976,15852
12:10:06.96,-880,2308,14792
12:10:06.96,-1116,2280,15884
12:10:06.96,-728,1996,15144
12:10:06.99,-1192,1824,16328
12:10:06.99,-960,2040,14640
12:10:07.03,-1484,2108,16776
12:10:07.03,-784,1956,15136
12:10:07.03,-1480,1920,15900
12:10:07.06,-236,1844,15512
12:10:07.06,-1288,2024,15680
12:10:07.06,-348,1956,15984
12:10:07.10,-1200,1940,15624
12:10:07.10,-520,2104,15892
12:10:07.14,-996,1964,15448
12:10:07.14,-844,1828,16544
12:10:07.17,-972,2196,15076
12:10:07.17,-1076,1980,16564
12:10:07.17,-708,1880,14796
12:10:07.21,-1448,1700,17012
12:10:07.21,-776,1916,14848
12:10:07.21,-1432,2036,16040
12:10:07.24,-672,2064,14992
12:10:07.24,-1584,1904,15236
12:10:07.27,-408,1704,16172
12:10:07.27,-1432,1912,15144
12:10:07.27,-588,1728,16884
12:10:07.31,-1100,2244,14676
12:10:07.31,-1136,1996,15748
12:10:07.34,-480,1636,14728
12:10:07.34,-1048,1572,15712
12:10:07.34,-400,1888,14576
12:10:07.37,-1788,1828,16684
12:10:07.37,-912,2136,15056
12:10:07.41,-1552,1964,15680
12:10:07.41,-436,1560,15308
12:10:07.44,-1520,1872,16012
12:10:07.44,-852,1792,16168
12:10:07.44,-1052,2336,15776
12:10:07.47,-828,1900,15824
12:10:07.47,-972,2244,14580
12:10:07.51,-860,1952,16504
12:10:07.51,-1348,1964,14316
12:10:07.51,-1588,1624,16220
12:10:07.54,-1028,1516,14912
12:10:07.54,-1448,1736,16132
12:10:07.58,-1144,1652,14944
12:10:07.58,-1980,1900,15920
12:10:07.61,-244,1500,16480
12:10:07.61,-1316,1776,15300
12:10:07.61,-1148,1484,16268
12:10:07.65,-1088,1732,15040
12:10:07.65,-848,1668,16840
12:10:07.65,-948,1752,14424
12:10:07.68,-1484,1764,16836
12:10:07.68,-612,1808,15416
12:10:07.71,-1860,1644,16344
12:10:07.71,-812,1868,15620
12:10:07.71,-1648,1680,15852
12:10:07.75,-1212,1428,15812
12:10:07.75,-1552,1920,14980
12:10:07.78,-1312,1336,16852
12:10:07.78,-1216,1780,14964
12:10:07.81,-1844,1672,16032
12:10:07.81,-1140,1508,15392
12:10:07.81,-1776,1540,15268
12:10:07.85,-1320,1260,16056
12:10:07.85,-1848,1616,15184
12:10:07.88,-1208,1412,17072
12:10:07.88,-1688,1788,14236
12:10:07.88,-1452,1296,16372
12:10:07.92,-1336,1244,13932
12:10:07.92,-2028,1284,16612
12:10:07.95,-1288,1336,15292
12:10:07.95,-2112,1264,15680
12:10:07.95,-1040,960,15932
12:10:07.99,-1860,1272,15560
12:10:07.99,-1136,1420,16168
12:10:08.03,-1852,1508,14944
12:10:08.03,-1808,1172,15496
12:10:08.03,-1260,988,15452
12:10:08.06,-1784,1208,15956
12:10:08.06,-1572,1348,15560
12:10:08.10,-2084,1536,15284
12:10:08.10,-1376,1008,16616
12:10:08.10,-1836,1352,14660
12:10:08.13,-2064,1484,16812
12:10:08.13,-1660,1060,15208
12:10:08.17,-2452,1148,16180
12:10:08.17,-1420,1120,15328
12:10:08.17,-2136,1252,15740
12:10:08.20,-1496,912,16288
12:10:08.20,-2172,856,15340
12:10:08.24,-2180,708,15764
12:10:08.24,-2012,472,15392
12:10:08.24,-2308,664,15440
12:10:08.27,-1904,372,16160
12:10:08.27,-2444,408,14984
12:10:08.30,-2228,252,15952
12:10:08.30,-2112,380,14188
12:10:08.30,-2472,220,16704
12:10:08.34,-1944,224,15092
12:10:08.34,-2744,-56,15992
12:10:08.38,-1468,-464,16132
12:10:08.38,-2400,228,15028
12:10:08.41,-1656,-448,17332
12:10:08.41,-2080,328,14228
12:10:08.41,-2172,-536,17012
12:10:08.45,-932,-324,14932
12:10:08.45,-2436,-676,16724
12:10:08.45,-816,-572,15768
12:10:08.49,-2164,-8,15920
12:10:08.49,-1248,-1096,16680
12:10:08.49,-1828,-644,14972
12:10:08.52,-1848,-732,16768
12:10:08.52,-988,-952,15828
12:10:08.56,-2072,-776,16400
12:10:08.56,-1220,-1224,16208
12:10:08.59,-1808,-572,15204
12:10:08.59,-916,-1144,16780
12:10:08.59,-828,-1504,14852
12:10:08.63,-1708,-1196,17428
12:10:08.63,-1356,-1220,14676
12:10:08.63,-1548,-1304,16924
12:10:08.66,-252,-1716,15404
12:10:08.66,-1772,-1284,16260
12:10:08.70,-976,-1668,16212
12:10:08.70,-1508,-1500,16128
12:10:08.73,-700,-1336,16008
12:10:08.73,-632,-1556,15660
12:10:08.73,-436,-1696,16424
12:10:08.77,-920,-1524,15576
12:10:08.77,-656,-1624,16976
12:10:08.80,-180,-1244,15196
12:10:08.80,-896,-1656,16488
12:10:08.80,68,-1460,15424
12:10:08.84,-1072,-1384,17040
12:10:08.84,-48,-1516,15444
12:10:08.87,-656,-1168,16628
12:10:08.87,228,-1376,15328
12:10:08.90,-660,-1052,16460
12:10:08.90,-96,-1468,15976
12:10:08.90,-168,-1400,17084
12:10:08.94,-252,-1468,15068
12:10:08.94,-920,-892,17364
12:10:08.98,400,-1136,15548
12:10:08.98,-588,-1292,17284
12:10:08.98,-72,-1344,15416
12:10:09.01,-564,-1092,16808
12:10:09.01,540,-1188,15360
12:10:09.05,-104,-1336,16932
12:10:09.05,600,-1560,15612
12:10:09.05,-432,-940,17064
12:10:09.08,640,-1348,16084
12:10:09.08,-520,-952,16780
12:10:09.11,652,-1476,15464
12:10:09.11,124,-1468,17452
12:10:09.11,412,-868,15096
12:10:09.15,-36,-1180,17668
12:10:09.15,1288,-1032,14780
12:10:09.15,460,-1272,16876
12:10:09.19,1520,-1612,15456
12:10:09.19,944,-1252,17308
12:10:09.22,1256,-924,15488
12:10:09.22,1512,-1284,16988
12:10:09.26,1780,-1196,16224
12:10:09.26,1756,-1068,16104
12:10:09.26,1608,-984,16584
12:10:09.29,2048,-1360,16208
12:10:09.29,1624,-1152,16292
12:10:09.29,2020,-1128,15252
12:10:09.32,1760,-1172,17200
12:10:09.32,2240,-1136,15392
12:10:09.36,1804,-1100,16716
12:10:09.36,1568,-1236,15852
12:10:09.36,2128,-1344,16732
12:10:09.40,1208,-1160,16516
12:10:09.40,2032,-1604,16112
12:10:09.43,1540,-1384,17380
12:10:09.43,2104,-1756,16688
12:10:09.47,1492,-996,17168
12:10:09.47,2108,-1104,15548
12:10:09.47,1528,-1576,17072
12:10:09.51,1964,-1244,15712
12:10:09.51,1576,-1596,17060
12:10:09.51,2000,-1496,16140
12:10:09.54,1796,-1556,15952
12:10:09.54,1996,-1728,17388
12:10:09.54,1992,-1532,15756
12:10:09.57,960,-1196,17204
12:10:09.57,2368,-1376,15512
12:10:09.61,1588,-1720,17528
12:10:09.61,1868,-1428,15860
12:10:09.65,1756,-1620,16492
12:10:09.65,1744,-1480,17340
12:10:09.65,2360,-1384,14720
12:10:09.68,1136,-1464,17620
12:10:09.68,2232,-1232,15244
12:10:09.71,1876,-1204,17092
12:10:09.71,2308,-1408,16212
12:10:09.71,2024,-1280,16840
12:10:09.75,2128,-1544,16792
12:10:09.75,1936,-980,15992
12:10:09.75,2172,-1288,17044
12:10:09.78,2412,-1136,15996
12:10:09.78,1968,-1388,16368
12:10:09.82,2244,-1548,16944
12:10:09.82,2468,-1372,16780
12:10:09.82,1960,-1532,16228
12:10:09.85,2176,-1108,16472
12:10:09.85,2072,-1484,16416
12:10:09.89,2156,-1356,16304
12:10:09.89,2288,-1380,16696
12:10:09.93,2380,-1744,16448
12:10:09.93,1932,-924,16116
12:10:09.93,2520,-1716,16700
12:10:09.96,1748,-1340,16248
12:10:09.96,2136,-1568,16904
12:10:09.96,2272,-1212,16756
12:10:10.00,1980,-1092,16172
12:10:10.00,1416,-892,16500
12:10:10.03,1512,-608,16684
12:10:10.03,1504,-76,16088
12:10:10.07,1352,304,16244
12:10:10.07,1604,-40,16168
12:10:10.07,492,88,15348
12:10:10.07,800,752,16696
12:10:10.10,1056,920,15308
12:10:10.13,176,600,17708
12:10:10.13,1556,604,14768
12:10:10.13,-180,900,16608
12:10:10.13,456,1744,15400
12:10:10.17,440,2068,16160
12:10:10.17,-204,1132,16152
12:10:10.20,732,1112,15828
12:10:10.20,116,1148,15696
12:10:10.20,-96,1616,16212
12:10:10.24,524,1828,16064
12:10:10.24,216,1408,16364
12:10:10.27,328,1408,15552
12:10:10.27,344,1160,15808
12:10:10.31,72,1444,16488
12:10:10.31,512,1704,15588
12:10:10.31,-156,920,16164
12:10:10.34,616,1132,15476
12:10:10.34,-24,1316,15828
12:10:10.34,488,1356,15764
12:10:10.38,4,1476,15372
12:10:10.38,404,1140,15844
12:10:10.41,408,1180,15536
12:10:10.41,272,1344,15632
12:10:10.41,-76,1088,15380
12:10:10.45,376,1164,15696
12:10:10.45,156,1180,15708
12:10:10.48,140,1288,15132
12:10:10.48,200,1424,16036
12:10:10.48,388,1232,15476
12:10:10.51,1848,664,17404
12:10:10.51,1932,604,16668
12:10:10.51,1428,516,17128
12:10:10.55,3060,824,16668
12:10:10.55,1420,-1080,20572
12:10:10.58,1756,-520,17392
12:10:10.58,500,40,19744
12:10:10.58,972,1144,17360
12:10:10.61,1376,1084,16192
12:10:10.61,2556,676,16084
12:10:10.65,1284,444,15132
12:10:10.65,324,896,16676
12:10:10.65,380,696,15856
12:10:10.69,-1052,936,17908
12:10:10.69,0,724,14164
12:10:10.69,-444,1724,16564
12:10:10.72,-592,1496,14036
12:10:10.72,-2440,1376,16412
12:10:10.76,-1348,1116,14732
12:10:10.76,-1684,856,15604
12:10:10.79,-1320,1352,14508
12:10:10.79,-1008,1344,15428
12:10:10.79,-1544,1544,14952
12:10:10.82,-496,1372,14368
12:10:10.82,-1272,1224,14900
12:10:10.86,-1192,1692,14796
12:10:10.86,-1688,1376,14936
12:10:10.89,-1792,888,15000
12:10:10.89,-952,1220,14472
12:10:10.89,-1420,1412,15308
12:10:10.93,-1168,2100,14512
12:10:10.93,-1840,1992,15252
12:10:10.93,-944,1816,14556
12:10:10.96,-840,2080,14748
12:10:10.96,-1288,2136,14624
12:10:11.00,-816,2520,15640
12:10:11.00,-660,2132,14888
12:10:11.00,-304,1888,15524
12:10:11.04,-48,2544,14740
12:10:11.04,-692,2828,15724
12:10:11.04,-404,2872,15420
12:10:11.07,-820,2368,16032
12:10:11.07,-108,2620,15412
12:10:11.11,-444,2696,16284
12:10:11.11,-616,2576,15956
12:10:11.14,-584,2736,16412
12:10:11.14,-604,2344,16204
12:10:11.14,-348,2840,15828
12:10:11.18,-568,2860,16064
12:10:11.18,-812,2628,15648
12:10:11.18,-868,2364,15952
12:10:11.21,-448,2316,16052
12:10:11.21,-964,2624,15664
12:10:11.25,-1168,2284,16036
12:10:11.25,-1220,1932,15472
12:10:11.25,-956,2032,15504
12:10:11.28,-1052,2036,15668
12:10:11.28,-1180,2572,15912
12:10:11.32,-1324,2380,15336
12:10:11.32,-1140,2052,15308
12:10:11.32,-972,1928,15316
12:10:11.35,-1312,2096,15552
12:10:11.35,-1084,2420,15804
12:10:11.39,-1080,2400,15428
12:10:11.39,-464,2192,14800
12:10:11.39,-792,2188,15820
12:10:11.43,-700,2432,15268
12:10:11.43,-592,2644,16044
12:10:11.43,-564,2244,15792
12:10:11.46,-716,2236,15588
12:10:11.46,-116,2388,15916
12:10:11.50,-844,2468,15440
12:10:11.50,-660,2564,15748
12:10:11.50,-844,2352,15708
12:10:11.53,-532,2580,15444
12:10:11.53,-692,2824,15144
12:10:11.57,-656,2532,15668
12:10:11.57,-596,2480,14848
12:10:11.57,-720,2412,15380
12:10:11.60,-272,2748,15224
12:10:11.60,-612,2768,15524
12:10:11.64,-460,2668,15280
12:10:11.64,-336,2408,15596
12:10:11.64,-340,2400,16216
12:10:11.67,-328,2772,15444
12:10:11.67,-664,2844,15696
12:10:11.71,-636,2228,15568
12:10:11.71,-332,2348,15364
12:10:11.71,-820,2428,15928
12:10:11.74,-348,2608,16324
12:10:11.74,-500,2592,15952
12:10:11.78,-240,2356,15932
12:10:11.78,-724,2328,15992
12:10:11.78,-256,2244,15940
12:10:11.81,-320,2592,16048
12:10:11.81,-160,2860,15784
12:10:11.85,-356,2932,15124
12:10:11.85,-764,2632,16188
12:10:11.85,-764,2616,14472
12:10:11.88,-756,2500,15328
12:10:11.88,-396,2052,15300
12:10:11.92,-616,2392,14912
12:10:11.92,-1772,1968,15552
12:10:11.95,-792,2748,15424
12:10:11.95,-120,2676,16468
12:10:11.95,-640,2260,15296
12:10:11.99,-776,2412,15588
12:10:11.99,-384,2576,16320
12:10:11.99,-544,2472,15372
12:10:12.02,-236,2256,15896
12:10:12.02,-72,2648,15548
12:10:12.05,-576,2584,15780
12:10:12.05,-748,2716,15948
12:10:12.05,-300,2816,16108
12:10:12.09,-680,2352,15668
12:10:12.09,-528,2528,16052
12:10:12.13,-860,2516,15792
12:10:12.13,-992,2192,16416
12:10:12.13,-8,2828,14644
12:10:12.17,-300,2660,16588
12:10:12.17,-152,3084,14300
12:10:12.20,-1240,2892,15276
12:10:12.20,-656,2412,15596
12:10:12.20,-324,2320,15184
12:10:12.24,-860,2148,15332
12:10:12.24,-704,2792,15344
12:10:12.24,-1276,2348,15508
12:10:12.27,-460,3060,15132
12:10:12.27,-488,2412,15188
12:10:12.31,-496,2252,15840
12:10:12.31,-776,2864,14684
12:10:12.34,-1248,1944,16228
12:10:12.34,-204,2088,14656
12:10:12.34,-456,2424,15952
12:10:12.38,-204,2316,15868
12:10:12.38,-1008,2824,15480
12:10:12.38,-568,2336,16124
12:10:12.42,-320,2168,14952
12:10:12.42,-660,2096,15876
12:10:12.45,-460,2312,15292
12:10:12.45,-832,1668,15860
12:10:12.48,0,1828,15596
12:10:12.48,-712,2516,15340
12:10:12.48,272,2592,16620
12:10:12.52,-536,2324,15348
12:10:12.52,176,1280,15244
12:10:12.52,-8,1284,14484
12:10:12.55,-464,1828,14532
12:10:12.55,968,1712,17172
12:10:12.58,3120,952,16848
12:10:12.58,2896,280,20808
12:10:12.62,1932,2628,14912
12:10:12.62,-1960,668,25348
12:10:12.62,-1412,2572,12916
12:10:12.66,-1428,436,22416
12:10:12.66,248,-340,14348
12:10:12.69,1304,824,18640
12:10:12.69,212,804,15396
12:10:12.73,72,1448,16292
12:10:12.73,984,940,14396
12:10:12.73,1228,448,14764
12:10:12.76,3228,624,13208
12:10:12.76,-236,620,15352
12:10:12.76,412,-128,13340
12:10:12.80,-1140,-996,15188
12:10:12.80,-340,-1192,14336
12:10:12.84,-556,108,15496
12:10:12.84,-628,-84,15328
12:10:12.84,-476,188,14792
12:10:12.87,-932,-1012,15916
12:10:12.87,-176,-332,15348
12:10:12.91,-472,280,16404
12:10:12.91,596,156,15832
12:10:12.91,88,-656,14216
12:10:12.94,280,-624,16696
12:10:12.94,280,352,14828
12:10:12.94,208,388,17112
12:10:12.98,756,48,15596
12:10:12.98,388,-16,15460
12:10:13.01,-292,-872,16200
12:10:13.01,-452,-220,16072
12:10:13.01,-476,260,17080
12:10:13.05,812,-236,16236
12:10:13.05,1080,-132,15904
12:10:13.08,660,196,16496
12:10:13.08,364,632,16096
12:10:13.12,304,496,16856
12:10:13.12,1716,-140,16932
12:10:13.12,1308,-108,16524
12:10:13.15,628,220,16332
12:10:13.15,584,312,17196
12:10:13.15,256,-40,15700
12:10:13.18,912,100,16212
12:10:13.18,504,344,15348
12:10:13.22,156,128,16804
12:10:13.22,-200,-160,16372
12:10:13.22,-352,-404,16024
12:10:13.25,332,-912,15776
12:10:13.25,372,-204,15900
12:10:13.29,-60,424,15992
12:10:13.29,-156,-24,16228
12:10:13.29,-96,-452,15352
12:10:13.32,664,-792,16568
12:10:13.32,652,-616,15592
12:10:13.36,-88,284,15088
