time,x,y,z
12:04:02.88,-24,3248,15412
12:04:02.88,-16,2984,15512
12:04:02.88,36,3168,15304
12:04:02.92,-80,3036,15556
12:04:02.92,-88,3100,15504
12:04:02.92,-212,3172,15364
12:04:02.95,-28,3268,15492
12:04:02.95,-124,3156,15412
12:04:02.95,-176,3256,15148
12:04:02.99,-24,3388,15652
12:04:02.99,-324,3376,15328
12:04:03.02,-364,3460,15336
12:04:03.02,92,3740,15760
12:04:03.02,-168,3320,15272
12:04:03.06,208,3240,15684
12:04:03.06,92,3376,15480
12:04:03.06,16,3044,15416
12:04:03.10,84,3224,15700
12:04:03.10,68,3280,15256
12:04:03.13,216,2952,15780
12:04:03.13,384,3064,15276
12:04:03.13,-84,2796,15252
12:04:03.17,560,2800,16184
12:04:03.17,-44,3112,15080
12:04:03.17,-1252,2948,14292
12:04:03.20,308,1600,15340
12:04:03.20,-272,3260,18804
12:04:03.24,-1020,3496,12584
12:04:03.24,624,3152,15520
12:04:03.24,96,4076,16444
12:04:03.27,-468,3500,15032
12:04:03.27,-504,3524,15564
12:04:03.30,84,3592,15280
12:04:03.30,220,3452,15212
12:04:03.30,88,3404,15572
12:04:03.34,-332,3200,15524
12:04:03.34,-128,3224,15044
12:04:03.37,92,3264,15576
12:04:03.37,-36,3048,15276
12:04:03.37,128,2984,15380
12:04:03.40,16,3192,15836
12:04:03.40,-232,2796,15416
12:04:03.44,92,2812,15648
12:04:03.44,-92,3156,15300
12:04:03.44,-4,2920,16028
12:04:03.47,40,3472,14792
12:04:03.47,-96,3024,15052
12:04:03.51,492,3412,16184
12:04:03.51,-608,3136,15028
12:04:03.51,-32,3436,15812
12:04:03.54,0,3172,15896
12:04:03.54,-36,3268,15048
12:04:03.57,32,3264,15732
12:04:03.57,140,3432,15472
12:04:03.57,20,2952,15640
12:04:03.61,20,3136,15480
12:04:03.61,-252,3112,15688
12:04:03.61,20,3296,15520
12:04:03.64,88,3036,15616
12:04:03.64,12,3312,15328
12:04:03.68,68,2980,15492
12:04:03.68,52,2996,15372
12:04:03.68,-160,3364,15524
12:04:03.71,-24,2984,15504
12:04:03.71,-72,3140,15432
12:04:03.75,80,3272,15072
12:04:03.75,208,2952,15704
12:04:03.75,276,3000,15596
12:04:03.79,-216,3232,15416
12:04:03.79,4,3156,15664
12:04:03.79,204,3204,15388
12:04:03.82,28,3180,15496
12:04:03.82,104,3264,15656
